News,target,image-path
"“Unmask your kids! Any carbon dioxide concentrations above” 2,000 parts per million are “dangerous!”",FALSE,Pg 42__30_9b7c4c2e2525a17a295c58431a10693c.jpg
Blood “starts to clot in a minute or two” after a Pfizer COVID-19 vaccine injection.,FALSE,Pg 43__1_ac7ec22fe4f09c652f30819087761720.jpg
"""There is no such thing as a booster. There is a failed product that is sometimes used again in hopes of a different outcome.”",FALSE,Pg 43__4_a8d4d08b08575c806db80f3015b422b5.jpg
"In the United Kingdom, “70-plus percent of the people who die now from COVID are fully vaccinated.”",FALSE,Pg 43__5_b9405a7bdb78c0614bc14a4aec5e444f.jpg
President Joe Biden withdrew troops from Afghanistan “simply because of Trump Derangement Syndrome and they wanted to reverse any policy that Trump had implemented.”,FALSE,Pg 43__11_3dabcda20bc073464af0a78a15967862.jpg
"With COVID-19, vaccinated people ""are the real threat to"" unvaccinated people.",FALSE,Pg 43__14_43f88b1d7c29cd0cc1ae3cbd62440b84.jpg
“Barack Obama signals That Democrats Intend to Cheat in the Virginia Governor’s Election.”,FALSE,Pg 43__19_caf5d79447423a8a71e8bd4242a22205.jpeg
"Says he is the ""ranking member"" of the House select committee investigating the Jan. 6 attack on the U.S. Capitol.",FALSE,Pg 43__21_65b9fd611d637fa21e602c30b8ddb3a5.jpg
Cargo ships “can’t get into port” because of Donald Trump’s executive order 13959.,FALSE,Pg 43__22_0acc9d3c3d15ece7bb1c49e995d70c5f.jpg
“There’s been no” TV commercials for the COVID-19 vaccines because “they are required by law to list all adverse side effects.”,FALSE,Pg 43__23_15a82679e0fddeea29141caf5a6035e6.jpeg
We are seeing “the Justice Department treat American parents as domestic terrorists” under the Patriot Act.,FALSE,Pg 43__24_c6386f7365fd686dab8a3151bd644826.jpg
"“So now if you don’t comply” and get a COVID-19 vaccination, and you’re on “Social Security or disability, you won’t be able to receive your money.”",FALSE,Pg 43__29_453f8b35b0cade85cdd07df85e46b892.jpg
"The Freedom to Vote Act ""automatically registers ineligible voters.""",FALSE,Pg 43__30_ec92236c8bd847842a25db7b5fa299f4.jpg
"“Vaxxed Delta pilot dies in-flight, emergency landing required.”",FALSE,Pg 44__13_0aa9388b06d3fec8d936184a1f5191c7.jpeg
"Department of Homeland Security “deemed as terrorism” behavior that includes “resisting COVID regulations” and “thinking the election was rigged.”...“In other words, if you are a Trump supporter, you are a terrorist.”",FALSE,Pg 44__14_c77b37a2997c329f868d73c799de19e2.jpeg
A wind turbine “could never generate as much energy as was invested in building it.”,FALSE,Pg 44__15_1e49477e156fb6d196e09ebd7e93aef4.jpg
"“Countless Southwest Airlines employees have walked out of their jobs to oppose the vaccine mandate, causing operations to effectively shut down.”",FALSE,Pg 44__16_b0ac648a665ac81679b19a8e1ec788d5.jpg
"""Bill Gates talked about using vaccines to control population growth” in an “unedited 2010 TED Talk video""",FALSE,Pg 44__17_640fd593593605ae7dfcb6520416c70d.jpg
"""Joe Biden’s attorney general wants the FBI to go after parents for speaking out at school board meetings to protect kids from radical curriculum like critical race theory.""",FALSE,Pg 44__18_46b680d410ef01252d0d7e29ff3cd9b5.jpg
"“In case you forgot. Two years ago today, we were experiencing the greatest economy in the history of the world.”",FALSE,Pg 44__19_093e157a3b4ed8cef20fbb957692979e.jpg
"“Were you aware the $3.5 Trillion Human Infrastructure package includes an animal agriculture tax of $2,600‼️ per head of cattle? $500 for swine!!!""",FALSE,Pg 44__20_469a30591d931b1ac5c3b4155414a04f.jpeg
"""You are more likely, as a child, to end up in the hospital because of the vaccine than you are because of COVID. That's data from the CDC and from VAERS.""",FALSE,Pg 44__22_3578a5cbe9cf5a123e781111cf0276bd.jpg
President Joe Biden cut “$30 billion to Black colleges and universities.”,FALSE,Pg 44__23_ffdcccce5eeaefcadac2d7931ef19ed7.jpg
“There is no FDA approval for the Pfizer BioNTech vaccine for COVID-19.”,FALSE,Pg 44__24_0ca53710ed07179db4b94fd35d63de6d.jpg
“We do not have an approved (COVID) vaccine in America … the Pfizer vaccine available in the U.S. is not FDA approved.”,FALSE,Pg 44__25_0488b21065265f7cb2128a46d74a1aa7.jpg
"""New data shows that death is proportional to dose"" for COVID-19.",FALSE,Pg 44__26_0488b21065265f7cb2128a46d74a1aa7.jpg
Says 86% of COVID-19 cases in Israel in July were in fully vaccinated individuals.,FALSE,Pg 44__28_0c10fcb6b4d21a1ff25926844775f9f7.jpg
“75% of Republicans have been vaccinated” against COVID-19 in Illinois.,FALSE,Pg 44__29_6203735e18abcceaa82fed9a768dbf5a.jpeg
“The vaccination campaign” increased COVID-19 deaths by 175% in one year.,FALSE,Pg 45__1_fe253eafcfbdd695e214928c7c8aca62.jpg
“Biden orders dishonorable discharge for 46% of troops who refuse vaccine.”,FALSE,Pg 45__2_cb70c8c45cbd601c14764ede3828f3c0.jpg
"“Arizona audit” shows 86,391 voters “don’t appear to exist.”",FALSE,Pg 45__4_0aa7ba784baf31af2cdd91712c309347.jpeg
The White House “created a fake set for (President Joe) Biden to get his booster shot. The entire Biden presidency is one giant charade.”,FALSE,Pg 45__6_7ab14c678ac157a1e6b2c10d1caf60e5.jpg
VAERS reports show that babies whose mothers got the COVID-19 vaccine died after breastfeeding.,FALSE,Pg 45__7_fd3bc6c955c8767ea160ca54aec394f0.jpg
"""Maricopa County official purged machine records before audit started.""",FALSE,Pg 45__12_a1ec4a9750d7a9eefa20484f566e96f6.jpg
Insurance companies and Washington bureaucrats “are working together to swipe $500 billion from Medicare to pay for Pelosi and Schumer’s out-of-control spending spree.”,FALSE,Pg 45__13_7e8e8de0345a61ae7f64cd41057046dc.jpg
Says Canadian Prime Minister Justin Trudeau and wife Sophie faked their COVID-19 vaccinations on live television.,FALSE,Pg 45__18_3a18c39566df76193537b37b2b788b01.jpg
"""Peak active cases” of COVID-19 for 2020 vs. 2021 show “this is not a ‘pandemic of the unvaccinated.'""",FALSE,Pg 45__21_f8604ab8f719290a1d319d2e99d8b4d2.jpg
"“Hundreds of thousands died after taking the advice of these celebrities,” who are “aiding and abetting mass murder” by advocating COVID-19 vaccination.",FALSE,Pg 45__24_4cc59d7f6716ed8c82085fb19079b567.jpg
The Pfizer COVID-19 vaccine “is not approved.”,FALSE,Pg 45__28_30f7b380919d24eed1478ee137795ce8.jpg
Says he “is the only candidate in the Wisconsin Attorney General race with experience as a prosecutor.”,FALSE,Pg 46__2_4b9420cf3f0c4a86aaace130312664d7.jpg
Says of Gov. Tony Evers and 2020 violence in Kenosha after the police shooting of Jacob Blake: “It took the loss of lives before help finally came.”,FALSE,Pg 46__4_ba2c1e9c91ab821a6e218b419d3f1c4f.jpg
"""The top 1% pays 90% of income taxes.”",FALSE,Pg 46__6_f563fcfbd5d177205ad75b8f93e05c13.jpg
"""Florida has had 119 hurricanes since 1850,” yet experts are saying “the last one was due to climate change.""",FALSE,Pg 46__9_ccf606d3784d5de766d701bc04a99ff6.jpg
“I don’t believe the science suggests that young people should be vaccinated. I don’t believe that young people should have to wear masks at school. I’m not sure the science is settled on that at all.”,FALSE,Pg 46__10_3ccfbd32e205e405fb53cd840b6bf1a1.jpg
“The Bidens own 10% of” a Chinese firm whose stock is up almost 300%” since Joe Biden was elected.,FALSE,Pg 46__12_4a65e3d4689f27ba7c425889ab81a007.jpg
“President Putin bans mandatory vaccinations in Russia.”,FALSE,Pg 46__16_7abe020e14bb75887cab5502e8230bed.jpeg
The Texas abortion law “provides at least six weeks for a person to be able to get an abortion.”,FALSE,Pg 46__17_3966cb868a534134d44c58809138177e.jpg
Says a demonstration with an air quality monitor shows that cloth masks are dangerous for children.,FALSE,Pg 46__19_257fa1c25e1fd5421623910d49a88a13.jpg
“All” Americans in Afghanistan who “have wanted to come out have come out.”,FALSE,Pg 46__20_2c39a5de5346be7b7031fa16c4eaa09e.jpg
"“In the last several months, the Biden administration has released over 7,000 illegal aliens who were COVID positive just in one Texas city.” Biden's border policies are ""endangering not just the people of Texas, but people all across the country.""",FALSE,Pg 46__23_a0a8c697f59cfa153edd5d9f6e206aee.jpg
"“If these (telecom and internet) companies comply with the Democrat order to turn over private information, they are in violation of federal law and subject to losing their ability to operate in the United States.”",FALSE,Pg 46__24_4e8914c3f3f0dfeadd2d3a7b34ce3312.jpg
A video shows the “Taliban hanging someone from a helicopter.”,FALSE,Pg 46__26_08a84670920dd1978ef382fe11a08772.jpg
The mRNA COVID-19 vaccines are “really gene therapy.”,FALSE,Pg 46__28_3cc64b8ed0bbce24a3538d3a5ce270d0.jpg
Thalidomide was FDA-approved for pregnant women in the 1960s.,FALSE,Pg 47__1_c7322719daab7b9793c7b968ef44a614.jpg
"""Norfolk naval base has been taken by NATO.""",FALSE,Pg 47__2_ae351669af24f1588b03b3296e85428f.jpg
Says a U.S. Air Force-insignia plane evacuating people from Afghanistan is fake.,FALSE,Pg 47__4_8a1852ad99db6d9b05b1f4181cb1c0ce.jpeg
"""Democrats like to blame Republicans on (low vaccination rates). Well, the biggest group in most states are African Americans who have not been vaccinated. The last time I checked, over 90% of them vote for Democrats.""",FALSE,Pg 47__5_c011de96794153c45e2ef2018bcc3a03.jpg
"“It is the vaccinated, NOT the unvaccinated, spreading mutant variants.”",FALSE,Pg 47__7_30f7b380919d24eed1478ee137795ce8.jpg
“80% of women who have been jabbed have lost their children in the first trimester.”,FALSE,Pg 47__8_29a7a65411e4bf4dfd40675df3d70765.jpg
Al-Qaida is “gone” from Afghanistan.,FALSE,Pg 47__11_a7dc3a978d6e9b686a4b65b224e3118a.jpg
Says a report of unvaccinated Florida teachers dying from COVID-19 isn’t real.,FALSE,Pg 47__12_865297e370293a95235d56ff131510c5.jpeg
"COVID-19 vaccinations are “a violation of the Nuremberg code.""",FALSE,Pg 47__13_fe253eafcfbdd695e214928c7c8aca62.jpg
“The CDC actually put together a document to discuss putting high risk people into camps to ‘shield’ low risk people from them.”,FALSE,Pg 47__14_b0dc3a85268f07ae993a2c881ee04ad2.jpg
The Biden administration “gifted the Taliban with $80 billion-plus” in military-grade weapons but now “wants your 9mm pistols.”,FALSE,Pg 47__15_a7dc3a978d6e9b686a4b65b224e3118a.jpg
“Fauci doesn’t trust new vaccine research as delta variant surges.”,FALSE,Pg 47__19_b5c211111fcc0e514fb909ec7ad3611d.jpg
"The United States' southern border is ""basically open"" and is ""a super spreader event.”",FALSE,Pg 47__28_9969beeca6ff0ef9a439246c21437b34.jpg
There is a “0.05% chance of dying from COVID.”,FALSE,Pg 47__29_b8eedfa53e49cdbadb3d0494ea3a5895.jpg
Flights across America are backed up because airline crews are “refusing the mandated jab” and walking off boarded flights.,FALSE,Pg 48__1_f45fd7f679eb9a34410bc2d857e9ffe3.jpg
"The White House plans to call for lockdowns due to the delta variant and is “aiming for late 2nd week of August, per WH official.”",FALSE,Pg 48__2_0c95c29d04ba60e2ab05a656aa3036dc.jpg
The Centers for Disease Control and Prevention’s recent guidance on students and masking “lacks a well-grounded scientific justification.”,FALSE,Pg 48__5_e3a169c8c7f7025f7efd71846aaff859.jpg
"“The Vaccine Adverse Event Recording System shows that 5,946 people have died because of the” COVID-19 vaccine.",FALSE,Pg 48__10_f8604ab8f719290a1d319d2e99d8b4d2.jpg
"Unvaccinated people “are making the vaccinated people sick and die, but the unvaccinated people are not dead or sick.”",FALSE,Pg 48__11_0322090ad0e0c74fb8620cb9180a9a8e.jpg
Says Joe Biden has driven the current coronavirus surge because he “imported more virus from around the world by having a wide open southern border.”,FALSE,Pg 48__17_9969beeca6ff0ef9a439246c21437b34.jpg
"""If your employer is mandating any pokes, do not quit. Make them fire you. That way you get unemployment benefits.""",FALSE,Pg 48__19_c57dcf5addfd7da5112a096f728d8737.jpg
It’s safer to be unvaccinated than vaccinated against COVID-19.,FALSE,Pg 48__24_453f8b35b0cade85cdd07df85e46b892.jpg
Says Joe Biden and Democrats “have done absolutely nothing to help families struggling to keep up with inflation.”,FALSE,Pg 48__26_49a1aea2a4dd5cf18cfccdb6e8de6d0e.jpg
Says Gov. Tony Evers has declared Wisconsin “permanently closed” for business.,FALSE,Pg 48__28_08482ddc3f18ade8b103e37c787f2e04.JPG
"""They didn't allow"" Simone Biles ""to take her ADHD medication.""",FALSE,Pg 48__29_38d88d2f21b4936259b6ab0709bd3f63.jpg
Says the white man who wanted Rosa Parks’ seat on the bus was suffering from ADHD and anxiety.,FALSE,Pg 49__1_3d090296110050bcf97540b8d23983ac.jpg
“You can't actually use ARPA (American Rescue Plan Act) funds” to pay down state unemployment insurance fund deficits.,FALSE,Pg 49__2_99498f6f27c735a5633a6d78388a69ee.jpg
Mail-in voting requires no signature verification.,FALSE,Pg 49__3_35ab656096267583386538717b007453.jpg
"CDC ""will revoke the emergency use authorization"" of the PCR COVID tests because those tests don't differentiate between COVID and flu viruses. ""Translation: They've been adding flu cases to Covid cases when using that test.”",FALSE,Pg 49__4_49312da31abd681ae56b4d156eff848f.jpg
"Says George Floyd’s criminal history includes “23 arrests,” “3 car thefts” and many violent crimes.",FALSE,Pg 49__13_9e7e0cdc99934220ae7d42d7289f9a3d.jpg
There are “22 million illegal aliens living in America and ... voting illegally.”,FALSE,Pg 49__14_44ddfca74e41022320c55a377f5131e4.jpg
"""The cost of an automobile, it's kind of back to what it was before the pandemic.""",FALSE,Pg 49__22_4111f909019101c91e110af9abaeeacf.jpg
“This week the military was moving big equipment into the major big cities preparing for the Maricopa audit results.”,FALSE,Pg 49__25_cbe25150a4ba847bf39d9d0f4a0ef79f.jpg
Says Joe Biden and Kamala Harris distrusted COVID-19 vaccines.,FALSE,Pg 49__26_87b2bad198ddae6feda0ad4f0c102562.jpg
The coronavirus can’t be so dangerous because there are no biohazard bins for COVID-19 masks and gloves.,FALSE,Pg 49__27_7c294a5c253148d71ffbdc931c41a294.jpg
“President Biden says he wants to ban handguns.”,FALSE,Pg 49__28_1241ba2e85608c985c6f9c44b29cd55a.jpg
Questions about whether she’s been vaccinated are “a violation of my HIPAA rights.”,FALSE,Pg 50__2_3df8087e7c763ea83a7dfeadd1d7dfd7.jpg
Says “Jeff Bezos will put 300 (metric tons) of carbon into the atmosphere for 180 seconds in space.”,FALSE,Pg 50__6_c0ed1b0aeaf7d6797dc133fee6aeedbd.jpg
"“A farm with 2,500 dairy cattle is similar in waste load to a city of 411,000 people.”",FALSE,Pg 50__8_ff35977bd36860103124fec741f7ac5b.JPG
"“It now appears there actually was meaningful voter fraud in Fulton County, Georgia, last November. That is not a conspiracy theory. It's true.”",FALSE,Pg 50__11_7f5c3273d23658071f5e81f45c30abaf.jpg
"“You may be 55 years old in [Illinois] and a citizen and not eligible for Medicaid. But if you are an undocumented immigrant and 55 or older, you’re eligible for Medicaid.”",FALSE,Pg 50__12_c1d8e5a765f03822a23bee58e1a1751f.jpg
"In the 2020 presidential election, “4,255 ballots in Fulton County, Georgia, were scanned multiple times” and “3,390 went to Biden.”",FALSE,Pg 50__13_7f5c3273d23658071f5e81f45c30abaf.jpg
U.S. sanctions mean “Cuba can’t trade with any country or any company whatsoever.”,FALSE,Pg 50__15_7585eb97eed5adce310def3520fa5931.jpg
"""There is clear legal authority to handcuff and put in leg irons legislators that are trying to stop the legislature from being able to do business.""",FALSE,Pg 50__19_1356744aacbc6c240dd498d44979bf89.jpg
Carbon dioxide “is not a problem. The Earth has more than enough land and ocean plant life to metabolize it.”,FALSE,Pg 50__23_5198fadb6c9080c1ad04e8c88d4b5b8f.jpg
Says “showing up at the front doors of people’s houses and violating HIPAA laws by requesting private medical information regarding their vaccination status is unacceptable and illegal.”,FALSE,Pg 50__24_bca3922b110524280a7fa32c8d9dfc4c.jpg
“There were no guns whatsoever” at the Capitol riot on Jan. 6.,FALSE,Pg 50__27_226ff63625bc2ed2a8723ca2129533c9.jpg
Says this crowd video shows the ongoing protests in Cuba.,FALSE,Pg 50__29_b76f4e51c3946afa34aceef389bdd1f5.jpeg
